TrainNo,StartingStationCode,DepartureTime,ArrivingStationCode,ArrivalTime,EdgeWeight
16649,KYJ,Fri 16:58,QLN,Fri 17:45,47
16649,QLN,Fri 17:48,TVC,Fri 18:57,69
16649,TVC,Fri 19:02,NCJ,Fri 20:55,113
16649,NCJ,Fri 21:00,CAPE,Fri 21:15,15
16649,CLT,Sat 9:25,SRR,Sat 11:15,110
16649,SRR,Sat 11:42,TCR,Sat 12:24,42
16649,TCR,Sat 12:27,ERN,Sat 14:03,96
16649,ERN,Sat 14:08,KTYM,Sat 15:46,98
16649,KTYM,Sat 15:49,KYJ,Sat 16:56,67
16649,KYJ,Sat 16:58,QLN,Sat 17:45,47
16649,QLN,Sat 17:48,TVC,Sat 18:57,69
16649,TVC,Sat 19:02,NCJ,Sat 20:55,113
16649,NCJ,Sat 21:00,CAPE,Sat 21:15,15
16650,CAPE,Sun 3:45,NCJ,Sun 4:05,20
16650,NCJ,Sun 4:10,TVC,Sun 6:05,115
16650,TVC,Sun 6:15,QLN,Sun 7:32,77
16650,QLN,Sun 7:35,KYJ,Sun 8:27,52
16650,KYJ,Sun 8:29,KTYM,Sun 9:35,66
16650,KTYM,Sun 9:42,ERN,Sun 11:13,91
16650,ERN,Sun 11:18,TCR,Sun 12:49,91
16650,TCR,Sun 12:52,SRR,Sun 14:12,80
16650,SRR,Sun 14:22,CLT,Sun 16:25,123
16650,CAPE,Mon 3:45,NCJ,Mon 4:05,20
16650,NCJ,Mon 4:10,TVC,Mon 6:05,115
16650,TVC,Mon 6:15,QLN,Mon 7:32,77
16650,QLN,Mon 7:35,KYJ,Mon 8:27,52
16650,KYJ,Mon 8:29,KTYM,Mon 9:35,66
16650,KTYM,Mon 9:42,ERN,Mon 11:13,91
16650,ERN,Mon 11:18,TCR,Mon 12:49,91
16650,TCR,Mon 12:52,SRR,Mon 14:12,80
16650,SRR,Mon 14:22,CLT,Mon 16:25,123
16650,CAPE,Tue 3:45,NCJ,Tue 4:05,20
16650,NCJ,Tue 4:10,TVC,Tue 6:05,115
16650,TVC,Tue 6:15,QLN,Tue 7:32,77
16650,QLN,Tue 7:35,KYJ,Tue 8:27,52
16650,KYJ,Tue 8:29,KTYM,Tue 9:35,66
16650,KTYM,Tue 9:42,ERN,Tue 11:13,91
16650,ERN,Tue 11:18,TCR,Tue 12:49,91
16650,TCR,Tue 12:52,SRR,Tue 14:12,80
16650,SRR,Tue 14:22,CLT,Tue 16:25,123
16650,CAPE,Wed 3:45,NCJ,Wed 4:05,20
16650,NCJ,Wed 4:10,TVC,Wed 6:05,115
16650,TVC,Wed 6:15,QLN,Wed 7:32,77
16650,QLN,Wed 7:35,KYJ,Wed 8:27,52
16650,KYJ,Wed 8:29,KTYM,Wed 9:35,66
16650,KTYM,Wed 9:42,ERN,Wed 11:13,91
16650,ERN,Wed 11:18,TCR,Wed 12:49,91
16650,TCR,Wed 12:52,SRR,Wed 14:12,80
16650,SRR,Wed 14:22,CLT,Wed 16:25,123
16650,CAPE,Thu 3:45,NCJ,Thu 4:05,20
16650,NCJ,Thu 4:10,TVC,Thu 6:05,115
16650,TVC,Thu 6:15,QLN,Thu 7:32,77
16650,QLN,Thu 7:35,KYJ,Thu 8:27,52
16650,KYJ,Thu 8:29,KTYM,Thu 9:35,66
16650,KTYM,Thu 9:42,ERN,Thu 11:13,91
16650,ERN,Thu 11:18,TCR,Thu 12:49,91
16650,TCR,Thu 12:52,SRR,Thu 14:12,80
16650,SRR,Thu 14:22,CLT,Thu 16:25,123
16650,CAPE,Fri 3:45,NCJ,Fri 4:05,20
16650,NCJ,Fri 4:10,TVC,Fri 6:05,115
16650,TVC,Fri 6:15,QLN,Fri 7:32,77
16650,QLN,Fri 7:35,KYJ,Fri 8:27,52
16650,KYJ,Fri 8:29,KTYM,Fri 9:35,66
16650,KTYM,Fri 9:42,ERN,Fri 11:13,91
16650,ERN,Fri 11:18,TCR,Fri 12:49,91
16650,TCR,Fri 12:52,SRR,Fri 14:12,80
16650,SRR,Fri 14:22,CLT,Fri 16:25,123
16650,CAPE,Sat 3:45,NCJ,Sat 4:05,20
16650,NCJ,Sat 4:10,TVC,Sat 6:05,115
16650,TVC,Sat 6:15,QLN,Sat 7:32,77
16650,QLN,Sat 7:35,KYJ,Sat 8:27,52
16650,KYJ,Sat 8:29,KTYM,Sat 9:35,66
16650,KTYM,Sat 9:42,ERN,Sat 11:13,91
16650,ERN,Sat 11:18,TCR,Sat 12:49,91
16650,TCR,Sat 12:52,SRR,Sat 14:12,80
16650,SRR,Sat 14:22,CLT,Sat 16:25,123
16729,MDU,Sun 23:25,TEN,Mon 2:10,165
16729,TEN,Mon 2:15,TVC,Mon 6:29,254
16729,TVC,Mon 6:34,KCVL,Mon 6:52,18
16729,KCVL,Mon 7:02,QLN,Mon 8:35,93
16729,QLN,Mon 8:40,PUU,Mon 10:00,80
16729,MDU,Mon 23:25,TEN,Tue 2:10,165
16729,TEN,Tue 2:15,TVC,Tue 6:29,254
16729,TVC,Tue 6:34,KCVL,Tue 6:52,18
16729,KCVL,Tue 7:02,QLN,Tue 8:35,93
16729,QLN,Tue 8:40,PUU,Tue 10:00,80
16729,MDU,Tue 23:25,TEN,Wed 2:10,165
16729,TEN,Wed 2:15,TVC,Wed 6:29,254
16729,TVC,Wed 6:34,KCVL,Wed 6:52,18
16729,KCVL,Wed 7:02,QLN,Wed 8:35,93
16729,QLN,Wed 8:40,PUU,Wed 10:00,80
16729,MDU,Wed 23:25,TEN,Thu 2:10,165
16729,TEN,Thu 2:15,TVC,Thu 6:29,254
16729,TVC,Thu 6:34,KCVL,Thu 6:52,18
16729,KCVL,Thu 7:02,QLN,Thu 8:35,93
16729,QLN,Thu 8:40,PUU,Thu 10:00,80
16729,MDU,Thu 23:25,TEN,Fri 2:10,165
16729,TEN,Fri 2:15,TVC,Fri 6:29,254
16729,TVC,Fri 6:34,KCVL,Fri 6:52,18
16729,KCVL,Fri 7:02,QLN,Fri 8:35,93
16729,QLN,Fri 8:40,PUU,Fri 10:00,80
16729,MDU,Fri 23:25,TEN,Sat 2:10,165
16729,TEN,Sat 2:15,TVC,Sat 6:29,254
16729,TVC,Sat 6:34,KCVL,Sat 6:52,18
16729,KCVL,Sat 7:02,QLN,Sat 8:35,93
16729,QLN,Sat 8:40,PUU,Sat 10:00,80
16729,MDU,Sat 23:25,TEN,Sun 2:10,165
16729,TEN,Sun 2:15,TVC,Sun 6:29,254
16729,TVC,Sun 6:34,KCVL,Sun 6:52,18
16729,KCVL,Sun 7:02,QLN,Sun 8:35,93
16729,QLN,Sun 8:40,PUU,Sun 10:00,80
16730,PUU,Sun 17:15,QLN,Sun 18:30,75
16730,QLN,Sun 18:35,KCVL,Sun 20:00,85
16730,KCVL,Sun 20:01,TVC,Sun 20:20,19
16730,TVC,Sun 20:27,TEN,Mon 0:25,238
16730,TEN,Mon 0:30,MDU,Mon 3:40,190
16730,PUU,Mon 17:15,QLN,Mon 18:30,75
16730,QLN,Mon 18:35,KCVL,Mon 20:00,85
16730,KCVL,Mon 20:01,TVC,Mon 20:20,19
16730,TVC,Mon 20:27,TEN,Tue 0:25,238
16730,TEN,Tue 0:30,MDU,Tue 3:40,190
16730,PUU,Tue 17:15,QLN,Tue 18:30,75
16730,QLN,Tue 18:35,KCVL,Tue 20:00,85
16730,KCVL,Tue 20:01,TVC,Tue 20:20,19
16730,TVC,Tue 20:27,TEN,Wed 0:25,238
16730,TEN,Wed 0:30,MDU,Wed 3:40,190
16730,PUU,Wed 17:15,QLN,Wed 18:30,75
16730,QLN,Wed 18:35,KCVL,Wed 20:00,85
16730,KCVL,Wed 20:01,TVC,Wed 20:20,19
16730,TVC,Wed 20:27,TEN,Thu 0:25,238
16730,TEN,Thu 0:30,MDU,Thu 3:40,190
16730,PUU,Thu 17:15,QLN,Thu 18:30,75
16730,QLN,Thu 18:35,KCVL,Thu 20:00,85
16730,KCVL,Thu 20:01,TVC,Thu 20:20,19
16730,TVC,Thu 20:27,TEN,Fri 0:25,238
16730,TEN,Fri 0:30,MDU,Fri 3:40,190
16730,PUU,Fri 17:15,QLN,Fri 18:30,75
16730,QLN,Fri 18:35,KCVL,Fri 20:00,85
16730,KCVL,Fri 20:01,TVC,Fri 20:20,19
16730,TVC,Fri 20:27,TEN,Sat 0:25,238
16730,TEN,Sat 0:30,MDU,Sat 3:40,190
16730,PUU,Sat 17:15,QLN,Sat 18:30,75
16730,QLN,Sat 18:35,KCVL,Sat 20:00,85
16730,KCVL,Sat 20:01,TVC,Sat 20:20,19
16730,TVC,Sat 20:27,TEN,Sun 0:25,238
16730,TEN,Sun 0:30,MDU,Sun 3:40,190
16791,TEN,Sun 23:30,PUU,Mon 3:20,230
16791,PUU,Mon 3:25,QLN,Mon 4:35,70
16791,QLN,Mon 4:55,KYJ,Mon 6:00,65
16791,KYJ,Mon 6:02,KTYM,Mon 7:11,69
16791,KTYM,Mon 7:14,ERN,Mon 8:58,104
16791,ERN,Mon 9:03,TCR,Mon 10:13,70
16791,TCR,Mon 10:16,PGT,Mon 12:00,104
16791,TEN,Mon 23:30,PUU,Tue 3:20,230
16791,PUU,Tue 3:25,QLN,Tue 4:35,70
16791,QLN,Tue 4:55,KYJ,Tue 6:00,65
16791,KYJ,Tue 6:02,KTYM,Tue 7:11,69
16791,KTYM,Tue 7:14,ERN,Tue 8:58,104
16791,ERN,Tue 9:03,TCR,Tue 10:13,70
16791,TCR,Tue 10:16,PGT,Tue 12:00,104
16791,TEN,Tue 23:30,PUU,Wed 3:20,230
16791,PUU,Wed 3:25,QLN,Wed 4:35,70
16791,QLN,Wed 4:55,KYJ,Wed 6:00,65
16791,KYJ,Wed 6:02,KTYM,Wed 7:11,69
16791,KTYM,Wed 7:14,ERN,Wed 8:58,104
16791,ERN,Wed 9:03,TCR,Wed 10:13,70
16791,TCR,Wed 10:16,PGT,Wed 12:00,104
16791,TEN,Wed 23:30,PUU,Thu 3:20,230
16791,PUU,Thu 3:25,QLN,Thu 4:35,70
16791,QLN,Thu 4:55,KYJ,Thu 6:00,65
16791,KYJ,Thu 6:02,KTYM,Thu 7:11,69
16791,KTYM,Thu 7:14,ERN,Thu 8:58,104
16791,ERN,Thu 9:03,TCR,Thu 10:13,70
16791,TCR,Thu 10:16,PGT,Thu 12:00,104
16791,TEN,Thu 23:30,PUU,Fri 3:20,230
16791,PUU,Fri 3:25,QLN,Fri 4:35,70
16791,QLN,Fri 4:55,KYJ,Fri 6:00,65
16791,KYJ,Fri 6:02,KTYM,Fri 7:11,69
16791,KTYM,Fri 7:14,ERN,Fri 8:58,104
16791,ERN,Fri 9:03,TCR,Fri 10:13,70
16791,TCR,Fri 10:16,PGT,Fri 12:00,104
16791,TEN,Fri 23:30,PUU,Sat 3:20,230
16791,PUU,Sat 3:25,QLN,Sat 4:35,70
16791,QLN,Sat 4:55,KYJ,Sat 6:00,65
16791,KYJ,Sat 6:02,KTYM,Sat 7:11,69
16791,KTYM,Sat 7:14,ERN,Sat 8:58,104
16791,ERN,Sat 9:03,TCR,Sat 10:13,70
16791,TCR,Sat 10:16,PGT,Sat 12:00,104
16791,TEN,Sat 23:30,PUU,Sun 3:20,230
16791,PUU,Sun 3:25,QLN,Sun 4:35,70
16791,QLN,Sun 4:55,KYJ,Sun 6:00,65
16791,KYJ,Sun 6:02,KTYM,Sun 7:11,69
16791,KTYM,Sun 7:14,ERN,Sun 8:58,104
16791,ERN,Sun 9:03,TCR,Sun 10:13,70
16791,TCR,Sun 10:16,PGT,Sun 12:00,104
16792,PGT,Sun 16:05,TCR,Sun 17:24,79
16792,TCR,Sun 17:27,ERN,Sun 18:56,89
16792,ERN,Sun 19:01,KTYM,Sun 20:32,91
16792,KTYM,Sun 20:53,KYJ,Sun 21:53,60
16792,KYJ,Sun 22:01,QLN,Sun 23:00,59
16792,QLN,Sun 23:35,PUU,Mon 0:44,69
16792,PUU,Mon 0:54,TEN,Mon 4:40,226
16792,PGT,Mon 16:05,TCR,Mon 17:24,79
16792,TCR,Mon 17:27,ERN,Mon 18:56,89
16792,ERN,Mon 19:01,KTYM,Mon 20:32,91
16792,KTYM,Mon 20:53,KYJ,Mon 21:53,60
16792,KYJ,Mon 22:01,QLN,Mon 23:00,59
16792,QLN,Mon 23:35,PUU,Tue 0:44,69
16792,PUU,Tue 0:54,TEN,Tue 4:40,226
16792,PGT,Tue 16:05,TCR,Tue 17:24,79
16792,TCR,Tue 17:27,ERN,Tue 18:56,89
16792,ERN,Tue 19:01,KTYM,Tue 20:32,91
16792,KTYM,Tue 20:53,KYJ,Tue 21:53,60
16792,KYJ,Tue 22:01,QLN,Tue 23:00,59
16792,QLN,Tue 23:35,PUU,Wed 0:44,69
16792,PUU,Wed 0:54,TEN,Wed 4:40,226
16792,PGT,Wed 16:05,TCR,Wed 17:24,79
16792,TCR,Wed 17:27,ERN,Wed 18:56,89
16792,ERN,Wed 19:01,KTYM,Wed 20:32,91
16792,KTYM,Wed 20:53,KYJ,Wed 21:53,60
16792,KYJ,Wed 22:01,QLN,Wed 23:00,59
16792,QLN,Wed 23:35,PUU,Thu 0:44,69
16792,PUU,Thu 0:54,TEN,Thu 4:40,226
16792,PGT,Thu 16:05,TCR,Thu 17:24,79
16792,TCR,Thu 17:27,ERN,Thu 18:56,89
16792,ERN,Thu 19:01,KTYM,Thu 20:32,91
16792,KTYM,Thu 20:53,KYJ,Thu 21:53,60
16792,KYJ,Thu 22:01,QLN,Thu 23:00,59
16792,QLN,Thu 23:35,PUU,Fri 0:44,69
16792,PUU,Fri 0:54,TEN,Fri 4:40,226
16792,PGT,Fri 16:05,TCR,Fri 17:24,79
16792,TCR,Fri 17:27,ERN,Fri 18:56,89
16792,ERN,Fri 19:01,KTYM,Fri 20:32,91
16792,KTYM,Fri 20:53,KYJ,Fri 21:53,60
16792,KYJ,Fri 22:01,QLN,Fri 23:00,59
16792,QLN,Fri 23:35,PUU,Sat 0:44,69
16792,PUU,Sat 0:54,TEN,Sat 4:40,226
16792,PGT,Sat 16:05,TCR,Sat 17:24,79
16792,TCR,Sat 17:27,ERN,Sat 18:56,89
16792,ERN,Sat 19:01,KTYM,Sat 20:32,91
16792,KTYM,Sat 20:53,KYJ,Sat 21:53,60
16792,KYJ,Sat 22:01,QLN,Sat 23:00,59
16792,QLN,Sat 23:35,PUU,Sun 0:44,69
16792,PUU,Sun 0:54,TEN,Sun 4:40,226
16861,TEN,Mon 0:30,NCJ,Mon 1:50,80
16861,NCJ,Mon 1:55,CAPE,Mon 2:20,25
16862,CAPE,Mon 14:00,NCJ,Mon 14:20,20
16862,NCJ,Mon 14:25,TEN,Mon 15:40,75
17229,TVC,Sun 6:45,QLN,Sun 7:52,67
17229,QLN,Sun 7:55,KYJ,Sun 8:40,45
17229,KYJ,Sun 8:42,KTYM,Sun 9:50,68
17229,KTYM,Sun 9:53,ERN,Sun 11:20,87
17229,ERN,Sun 11:25,TCR,Sun 12:37,72
17229,TCR,Sun 12:40,PGT,Sun 14:45,125
17229,PGT,Sun 14:55,ED,Sun 17:50,175
17229,TVC,Mon 6:45,QLN,Mon 7:52,67
17229,QLN,Mon 7:55,KYJ,Mon 8:40,45
17229,KYJ,Mon 8:42,KTYM,Mon 9:50,68
17229,KTYM,Mon 9:53,ERN,Mon 11:20,87
17229,ERN,Mon 11:25,TCR,Mon 12:37,72
17229,TCR,Mon 12:40,PGT,Mon 14:45,125
17229,PGT,Mon 14:55,ED,Mon 17:50,175
17229,TVC,Tue 6:45,QLN,Tue 7:52,67
17229,QLN,Tue 7:55,KYJ,Tue 8:40,45
17229,KYJ,Tue 8:42,KTYM,Tue 9:50,68
17229,KTYM,Tue 9:53,ERN,Tue 11:20,87
17229,ERN,Tue 11:25,TCR,Tue 12:37,72
17229,TCR,Tue 12:40,PGT,Tue 14:45,125
17229,PGT,Tue 14:55,ED,Tue 17:50,175
17229,TVC,Wed 6:45,QLN,Wed 7:52,67
17229,QLN,Wed 7:55,KYJ,Wed 8:40,45
17229,KYJ,Wed 8:42,KTYM,Wed 9:50,68
17229,KTYM,Wed 9:53,ERN,Wed 11:20,87
17229,ERN,Wed 11:25,TCR,Wed 12:37,72
17229,TCR,Wed 12:40,PGT,Wed 14:45,125
17229,PGT,Wed 14:55,ED,Wed 17:50,175
17229,TVC,Thu 6:45,QLN,Thu 7:52,67
17229,QLN,Thu 7:55,KYJ,Thu 8:40,45
17229,KYJ,Thu 8:42,KTYM,Thu 9:50,68
17229,KTYM,Thu 9:53,ERN,Thu 11:20,87
17229,ERN,Thu 11:25,TCR,Thu 12:37,72
17229,TCR,Thu 12:40,PGT,Thu 14:45,125
17229,PGT,Thu 14:55,ED,Thu 17:50,175
17229,TVC,Fri 6:45,QLN,Fri 7:52,67
17229,QLN,Fri 7:55,KYJ,Fri 8:40,45
17229,KYJ,Fri 8:42,KTYM,Fri 9:50,68
17229,KTYM,Fri 9:53,ERN,Fri 11:20,87
17229,ERN,Fri 11:25,TCR,Fri 12:37,72
17229,TCR,Fri 12:40,PGT,Fri 14:45,125
17229,PGT,Fri 14:55,ED,Fri 17:50,175
17229,TVC,Sat 6:45,QLN,Sat 7:52,67
17229,QLN,Sat 7:55,KYJ,Sat 8:40,45
17229,KYJ,Sat 8:42,KTYM,Sat 9:50,68
17229,KTYM,Sat 9:53,ERN,Sat 11:20,87
17229,ERN,Sat 11:25,TCR,Sat 12:37,72
17229,TCR,Sat 12:40,PGT,Sat 14:45,125
17229,PGT,Sat 14:55,ED,Sat 17:50,175
17230,ED,Mon 6:26,PGT,Mon 9:25,179
17230,PGT,Mon 9:35,TCR,Mon 11:11,96
17230,TCR,Mon 11:14,ERN,Mon 12:41,87
17230,ERN,Mon 12:46,KTYM,Mon 13:49,63
17230,KTYM,Mon 13:52,KYJ,Mon 15:09,77
17230,KYJ,Mon 15:11,QLN,Mon 16:16,65
17230,QLN,Mon 16:19,TVC,Mon 18:05,106
17230,ED,Tue 6:26,PGT,Tue 9:25,179
17230,PGT,Tue 9:35,TCR,Tue 11:11,96
17230,TCR,Tue 11:14,ERN,Tue 12:41,87
17230,ERN,Tue 12:46,KTYM,Tue 13:49,63
17230,KTYM,Tue 13:52,KYJ,Tue 15:09,77
17230,KYJ,Tue 15:11,QLN,Tue 16:16,65
17230,QLN,Tue 16:19,TVC,Tue 18:05,106
17230,ED,Wed 6:26,PGT,Wed 9:25,179
17230,PGT,Wed 9:35,TCR,Wed 11:11,96
17230,TCR,Wed 11:14,ERN,Wed 12:41,87
17230,ERN,Wed 12:46,KTYM,Wed 13:49,63
17230,KTYM,Wed 13:52,KYJ,Wed 15:09,77
17230,KYJ,Wed 15:11,QLN,Wed 16:16,65
17230,QLN,Wed 16:19,TVC,Wed 18:05,106
17230,ED,Thu 6:26,PGT,Thu 9:25,179
17230,PGT,Thu 9:35,TCR,Thu 11:11,96
17230,TCR,Thu 11:14,ERN,Thu 12:41,87
17230,ERN,Thu 12:46,KTYM,Thu 13:49,63
17230,KTYM,Thu 13:52,KYJ,Thu 15:09,77
17230,KYJ,Thu 15:11,QLN,Thu 16:16,65
17230,QLN,Thu 16:19,TVC,Thu 18:05,106
17230,ED,Fri 6:26,PGT,Fri 9:25,179
17230,PGT,Fri 9:35,TCR,Fri 11:11,96
17230,TCR,Fri 11:14,ERN,Fri 12:41,87
17230,ERN,Fri 12:46,KTYM,Fri 13:49,63
17230,KTYM,Fri 13:52,KYJ,Fri 15:09,77
17230,KYJ,Fri 15:11,QLN,Fri 16:16,65
17230,QLN,Fri 16:19,TVC,Fri 18:05,106
17230,ED,Sat 6:26,PGT,Sat 9:25,179
17230,PGT,Sat 9:35,TCR,Sat 11:11,96
17230,TCR,Sat 11:14,ERN,Sat 12:41,87
17230,ERN,Sat 12:46,KTYM,Sat 13:49,63
17230,KTYM,Sat 13:52,KYJ,Sat 15:09,77
17230,KYJ,Sat 15:11,QLN,Sat 16:16,65
17230,QLN,Sat 16:19,TVC,Sat 18:05,106
17230,ED,Sun 6:26,PGT,Sun 9:25,179
17230,PGT,Sun 9:35,TCR,Sun 11:11,96
17230,TCR,Sun 11:14,ERN,Sun 12:41,87
17230,ERN,Sun 12:46,KTYM,Sun 13:49,63
17230,KTYM,Sun 13:52,KYJ,Sun 15:09,77
17230,KYJ,Sun 15:11,QLN,Sun 16:16,65
17230,QLN,Sun 16:19,TVC,Sun 18:05,106
17235,MDU,Mon 3:10,TEN,Mon 5:50,160
17235,TEN,Mon 5:55,NCJ,Mon 7:30,95
17235,MDU,Tue 3:10,TEN,Tue 5:50,160
17235,TEN,Tue 5:55,NCJ,Tue 7:30,95
17235,MDU,Wed 3:10,TEN,Wed 5:50,160
17235,TEN,Wed 5:55,NCJ,Wed 7:30,95
17235,MDU,Thu 3:10,TEN,Thu 5:50,160
17235,TEN,Thu 5:55,NCJ,Thu 7:30,95
17235,MDU,Fri 3:10,TEN,Fri 5:50,160
17235,TEN,Fri 5:55,NCJ,Fri 7:30,95
17235,MDU,Sat 3:10,TEN,Sat 5:50,160
17235,TEN,Sat 5:55,NCJ,Sat 7:30,95
17235,MDU,Sun 3:10,TEN,Sun 5:50,160
17235,TEN,Sun 5:55,NCJ,Sun 7:30,95
17236,NCJ,Sun 19:15,TEN,Sun 21:25,130
17236,TEN,Sun 21:30,MDU,Sun 23:55,145
17236,NCJ,Mon 19:15,TEN,Mon 21:25,130
17236,TEN,Mon 21:30,MDU,Mon 23:55,145
17236,NCJ,Tue 19:15,TEN,Tue 21:25,130
17236,TEN,Tue 21:30,MDU,Tue 23:55,145
17236,NCJ,Wed 19:15,TEN,Wed 21:25,130
17236,TEN,Wed 21:30,MDU,Wed 23:55,145
17236,NCJ,Thu 19:15,TEN,Thu 21:25,130
17236,TEN,Thu 21:30,MDU,Thu 23:55,145
17236,NCJ,Fri 19:15,TEN,Fri 21:25,130
17236,TEN,Fri 21:30,MDU,Fri 23:55,145
17236,NCJ,Sat 19:15,TEN,Sat 21:25,130
17236,TEN,Sat 21:30,MDU,Sat 23:55,145
17421,ED,Tue 20:25,PGT,Tue 23:50,205
17421,PGT,Tue 23:53,TCR,Wed 1:26,93
17421,TCR,Wed 1:29,ERN,Wed 3:24,115
17421,ERN,Wed 3:29,KTYM,Wed 4:24,55
17421,KTYM,Wed 4:27,KYJ,Wed 5:36,69
17421,KYJ,Wed 5:38,QLN,Wed 6:20,42
17421,ED,Fri 20:25,PGT,Fri 23:50,205
17421,PGT,Fri 23:53,TCR,Sat 1:26,93
17421,TCR,Sat 1:29,ERN,Sat 3:24,115
17421,ERN,Sat 3:29,KTYM,Sat 4:24,55
17421,KTYM,Sat 4:27,KYJ,Sat 5:36,69
17421,KYJ,Sat 5:38,QLN,Sat 6:20,42
17422,QLN,Wed 10:45,KYJ,Wed 11:20,35
17422,KYJ,Wed 11:22,KTYM,Wed 12:27,65
17422,KTYM,Wed 12:30,ERN,Wed 13:35,65
17422,ERN,Wed 13:40,TCR,Wed 15:00,80
17422,TCR,Wed 15:03,PGT,Wed 17:12,129
17422,PGT,Wed 17:15,ED,Wed 20:32,197
17422,QLN,Sat 10:45,KYJ,Sat 11:20,35
17422,KYJ,Sat 11:22,KTYM,Sat 12:27,65
17422,KTYM,Sat 12:30,ERN,Sat 13:35,65
17422,ERN,Sat 13:40,TCR,Sat 15:00,80
17422,TCR,Sat 15:03,PGT,Sat 17:12,129
17422,PGT,Sat 17:15,ED,Sat 20:32,197
18189,ED,Mon 19:57,PGT,Mon 22:50,173
18189,PGT,Mon 23:00,TCR,Tue 0:14,74
18189,TCR,Tue 0:17,ERS,Tue 1:55,98
18189,ED,Tue 19:57,PGT,Tue 22:50,173
18189,PGT,Tue 23:00,TCR,Wed 0:14,74
18189,TCR,Wed 0:17,ERS,Wed 1:55,98
18189,ED,Wed 19:57,PGT,Wed 22:50,173
18189,PGT,Wed 23:00,TCR,Thu 0:14,74
18189,TCR,Thu 0:17,ERS,Thu 1:55,98
18189,ED,Thu 19:57,PGT,Thu 22:50,173
18189,PGT,Thu 23:00,TCR,Fri 0:14,74
18189,TCR,Fri 0:17,ERS,Fri 1:55,98
18189,ED,Fri 19:57,PGT,Fri 22:50,173
18189,PGT,Fri 23:00,TCR,Sat 0:14,74
18189,TCR,Sat 0:17,ERS,Sat 1:55,98
18189,ED,Sat 19:57,PGT,Sat 22:50,173
18189,PGT,Sat 23:00,TCR,Sun 0:14,74
18189,TCR,Sun 0:17,ERS,Sun 1:55,98
18189,ED,Sun 19:57,PGT,Sun 22:50,173
18189,PGT,Sun 23:00,TCR,Mon 0:14,74
18189,TCR,Mon 0:17,ERS,Mon 1:55,98
18190,ERS,Sun 7:15,TCR,Sun 8:39,84
18190,TCR,Sun 8:42,PGT,Sun 10:41,119
18190,PGT,Sun 10:51,ED,Sun 13:50,179
18190,ERS,Mon 7:15,TCR,Mon 8:39,84
18190,TCR,Mon 8:42,PGT,Mon 10:41,119
18190,PGT,Mon 10:51,ED,Mon 13:50,179
18190,ERS,Tue 7:15,TCR,Tue 8:39,84
18190,TCR,Tue 8:42,PGT,Tue 10:41,119
18190,PGT,Tue 10:51,ED,Tue 13:50,179
18190,ERS,Wed 7:15,TCR,Wed 8:39,84
18190,TCR,Wed 8:42,PGT,Wed 10:41,119
18190,PGT,Wed 10:51,ED,Wed 13:50,179
18190,ERS,Thu 7:15,TCR,Thu 8:39,84
18190,TCR,Thu 8:42,PGT,Thu 10:41,119
18190,PGT,Thu 10:51,ED,Thu 13:50,179
18190,ERS,Fri 7:15,TCR,Fri 8:39,84
18190,TCR,Fri 8:42,PGT,Fri 10:41,119
18190,PGT,Fri 10:51,ED,Fri 13:50,179
18190,ERS,Sat 7:15,TCR,Sat 8:39,84
18190,TCR,Sat 8:42,PGT,Sat 10:41,119
18190,PGT,Sat 10:51,ED,Sat 13:50,179
18567,ED,Fri 3:15,PGT,Fri 6:10,175
18567,PGT,Fri 6:20,TCR,Fri 7:55,95
18567,TCR,Fri 7:58,ERN,Fri 9:35,97
18567,ERN,Fri 9:40,KTYM,Fri 10:43,63
18567,KTYM,Fri 10:46,KYJ,Fri 11:58,72
18567,KYJ,Fri 12:00,QLN,Fri 12:55,55
18568,QLN,Fri 19:35,KYJ,Fri 20:28,53
18568,KYJ,Fri 20:30,KTYM,Fri 21:38,68
18568,KTYM,Fri 21:41,ERN,Fri 23:15,94
18568,ERN,Fri 23:20,TCR,Sat 0:39,79
18568,TCR,Sat 0:42,PGT,Sat 2:15,93
18568,PGT,Sat 2:25,ED,Sat 5:25,180
19259,KCVL,Thu 15:45,QLN,Thu 16:47,62
19259,QLN,Thu 16:50,KYJ,Thu 17:24,34
19259,KYJ,Thu 17:26,KTYM,Thu 18:30,64
19259,KTYM,Thu 18:35,ERN,Thu 20:18,103
19259,ERN,Thu 20:28,TCR,Thu 22:01,93
19259,TCR,Thu 22:04,SRR,Thu 22:50,46
19259,SRR,Thu 23:00,CLT,Fri 0:20,80
19260,CLT,Wed 21:45,SRR,Thu 0:10,145
19260,SRR,Thu 0:35,TCR,Thu 1:13,38
19260,TCR,Thu 1:16,ERN,Thu 2:38,82
19260,ERN,Thu 2:43,KTYM,Thu 3:49,66
19260,KTYM,Thu 3:52,KYJ,Thu 5:04,72
19260,KYJ,Thu 5:06,QLN,Thu 5:45,39
19260,QLN,Thu 5:48,KCVL,Thu 6:45,57
19577,TEN,Mon 5:15,TVC,Mon 8:50,215
19577,TVC,Mon 9:00,QLN,Mon 10:07,67
19577,QLN,Mon 10:10,KYJ,Mon 10:50,40
19577,KYJ,Mon 10:52,ALLP,Mon 11:32,40
19577,ALLP,Mon 11:35,ERS,Mon 13:00,85
19577,ERS,Mon 13:05,TCR,Mon 14:25,80
19577,TCR,Mon 14:28,SRR,Mon 15:17,49
